isin,securityid,newbsecode,oldbsecode,newnsecode,oldnsecode,newname,oldname,symbol,company_id,sector
INE107A01015,531426,TNPL,,TNPL,,Tamil Nadu Newsprint & Papers,,TNPL,40b3f670-c40c-43ac-b4a8-7803918b3afe,
INE107F01022,524212,WANBURY,,WANBURY,,Wanbury,,WANBURY,1be3fa6a-818b-45ba-abf6-b9ab687a97cc,
INE108B01029,531960,KASHYAP,,,,Kashyap Tele-Medicines,,KASHYAP,73ed1211-c211-44e3-9819-c36c3567acb5,
INE108C01019,530171,DAULAT,,,,Daulat Securities,,DAULAT,de810db6-fbac-4490-ba94-1972d48f3cc5,
INE108E01023,533166,SUNDARAM,,SUNDARAM,,Sundaram Multi Pap,,SUNDARAM,e0e1df96-1a31-4deb-bbc3-e2231200af82,
INE108G01010,512361,CUPIDALBV,,,,Cupid Breweries And Distilleries,,CUPIDALBV,908ce9f3-db41-4eea-b796-380f7b53b01f,
INE108T01013,539552,FMEC,,,,F Mec International Financial Services,,FMEC,c4770bb2-4f31-43a8-9c94-8e57d222f9d7,
INE108V01019,544181,AWFIS,,AWFIS,,Awfis Space Solutions,,AWFIS,15ec1c85-c54e-4b56-b92b-dce0dd0302c4,
INE109A01011,523598,SCI,,SCI,,Shipping Corporation of India,,SCI,224f702c-3be3-4abe-914e-6ae1ad424638,
INE109B01019,531458,BOSTONBIO,,,,BOSTON BIO SYSTEMS LTD.,,BOSTONBIO,7af85862-c06e-4e8b-97dd-9a5e96ac99e8,
INE109C01017,531179,ARMANFIN,,ARMANFIN,,Arman Financial Services,,ARMANFIN,6b32609c-ec2e-4f02-8e3e-6b464fff063c,
INE10A501018,212507,MAXVOLT,,MAXVOLT,,Maxvolt Energy Industries,,MAXVOLT,96f48bee-37a0-4d33-b859-344fe3d49671,
INE10QL01011,29564,,,READYMIX,,Readymix Construction Machinery,,,19dba2f4-1391-45df-b03f-93cd95fee8c5,
INE10XX01012,544392,SPINAROO,,,,Spinaroo Commercial,,SPINAROO,74a14622-4340-4515-bf6d-51bc07414964,
INE110A01019,500074,BPL,,BPL,,BPL,,BPL,e1c428a6-3a9c-4747-8b3d-33dde627e731,
INE110B01017,517344,MINDTECK,,MINDTECK,,Mindteck,,MINDTECK,2a624aec-9f2b-4476-bfee-68e030a7a828,
INE110C01015,519279,MADHURIND,,,,Madhur Industries,,MADHURIND,fe90cab8-0ccd-4b66-bd61-0d35f4a6e4d6,
INE110Q01023,514197,STCORP,,,,S&T Corporation,,STCORP,1b303d06-9062-48a4-8754-1a2784b7b704,
INE111A01025,531344,CONCOR,,CONCOR,,Container Corporation of India,,CONCOR,a32fc7ad-97e6-4d86-8a60-5c8813ad5f3a,
INE111B01023,526881,63MOONS,,63MOONS,,63 Moons Technologies,,63MOONS,526373d2-18ba-4465-bab1-f5ea7479d42a,
INE111F01016,532742,PAUSHAKLTD,,,,Paushak,,PAUSHAKLTD,57b3ba77-93e2-496e-9c68-2a12b1e9b492,
INE111Q01021,538730,PDSL,,PDSL,,PDS,,PDSL,5e19ead4-d331-417b-a002-16a91becb0eb,
INE112B01013,519479,OMEAG,,,,Omega Ag-Seeds (Punjab),,OMEAG,773ddd35-6f6d-4ad3-942b-e013a4c5fe38,
INE112C01011,516020,AGIOPAPER,,,,Agio Paper & Industries,,AGIOPAPER,e47fc825-87de-420c-920f-f237b148179f,
INE112D01035,514450,MHLXMIRU,,MHLXMIRU,,Mahalaxmi Rubtech,,MHLXMIRU,b34ea997-6351-4b1c-9ed7-48ad5cf8901d,
INE112F01022,590075,LAMBODHARA,,LAMBODHARA,,Lambodhara Textiles,,LAMBODHARA,cc30f9d9-ad44-4893-91a0-bdeda4176236,
INE112L01020,542650,METROPOLIS,,METROPOLIS,,Metropolis Healthcare,,METROPOLIS,803936d1-278e-49d2-a474-8c736359c358,
INE112X01017,205751,SIKKO,,SIKKO,,SIKKO Industries,,SIKKO,e6a544a9-38a8-4acb-8bf8-e988c06bdbed,
INE113601012,212420,REXPRO,,REXPRO,,Rexpro Enterprises,,REXPRO,aeb9b344-9654-4669-87a0-fefdacb02868,
INE113A01013,500670,GNFC,,GNFC,,Gujarat Narmada Valley Fert & Chem,,GNFC,1545da69-c816-423a-a4a0-5da2c184a390,
INE113B01029,511644,OMEGAIN,,,,Omega Interactive Technologies,,OMEGAIN,9f386bb1-c4ad-4e23-849e-be0a34ca5a21,
INE113E01015,524408,UNIVSTAR,,,,Universal Starch Chem,,UNIVSTAR,9677686a-491d-4ffb-96b9-d88c6dbc9e3b,
INE113X01015,206183,ACCORD,,ACCORD,,Accord Synergy,,ACCORD,e54f1505-3d94-4112-862e-9ba2a1432310,
INE114A01011,500113,SAIL,,SAIL,,Steel Authority of India,,SAIL,9b378d6f-9d3b-4dd7-a5e3-8ce1a800d4ca,
INE114E01013,513005,CHROME,,,,Chrome Silicon,,CHROME,e65470d9-f132-462f-9942-8863d0a18bac,
INE114O01020,538451,WORTH,,,,Worth Investment & Trading,,WORTH,67bde74f-f0bd-4ca9-9977-9c12f99417e0,
INE115A01026,500253,LICHSGFIN,,LICHSGFIN,,LIC Housing Finance,,LICHSGFIN,e2a437ae-f7ca-4940-b6dd-ef30ba7a84d7,
INE115C01014,531444,VARDHMAN,,,,Vardhman Concrete,,VARDHMAN,2be8e6b2-9c35-48a8-9745-35f837015cd2,
INE115E01010,517077,INDAGIV,,,,Ind-Agiv Commerce,,INDAGIV,6ced46aa-1ed0-4fe1-b6a8-9dec6ba6a938,
INE115F01017,526335,SHREYASI,,,,Shreyas Intermediates,,SHREYASI,3ddea9fe-54ef-4fa7-b42c-a3f25c21797b,
INE115G01015,540904,TIRUFOAM,,,,Tirupati Foam,,TIRUFOAM,07a3ffe2-0eda-4dfb-8168-0730164b5311,
INE115Q01022,544309,IKS,,IKS,,Inventurus Knowledge Solutions,,IKS,3edd0996-62d4-4050-a661-9cf8f3498137,
INE115S01010,539854,HALDER,,,,Halder Venture,,HALDER,2e1aa508-f442-4470-b194-24b5660bfb65,
INE116A01032,523694,APCOTEXIND,,APCOTEXIND,,Apcotex Industries,,APCOTEXIND,7abd235e-5131-4837-ad7c-0cf739a3971f,
INE116C01012,505163,ZFSTEERING,,,,ZF Steering Gear,,ZFSTEERING,5cb651fa-c44d-4b58-abfe-fd384786d168,
INE116D01028,532507,BAGFILMS,,BAGFILMS,,BAG Films & Media,,BAGFILMS,407d8f99-667d-4f70-9b0d-c2ed5f7afa92,
INE116G01013,201471,VARDHACRLC,,VARDHACRLC,,Vardhaman Acrylics,,VARDHACRLC,e4412fbe-e553-4563-9500-0b19d55f5644,
INE117A01022,500002,ABB,,ABB,,ABB,,ABB,5b5b8b0b-13c6-4fcc-b0d1-b5de2921284e,
INE117B01020,532332,CURAA,,CURAA,,Cura Technologies,,CURAA,dd89eb46-e3f6-4c6e-a279-1dc5ec7886ab,
INE117C01010,521210,CITYMAN,,,,Cityman,,CITYMAN,821af62e-cb02-4161-874e-69b45290215e,
INE117D01018,524572,PHARMAID,,,,Pharmaids Pharmaceuticals,,PHARMAID,745e24eb-4d4b-492e-ac29-f74f1b848d33,
INE117F01013,509026,VJTFEDU,,,,VJTF Eduservices,,VJTFEDU,c3cbbd95-90ff-4b44-bc3b-40abfae40f31,
INE117H01019,532879,SSLEL,,,,Sir Shadi Lal Enterprises,,SSLEL,5637159a-514f-48c2-9fc5-0159b3c9a5a5,
INE117K01013,531667,RRMETAL,,,,RR Metalmakers,,RRMETAL,b5ceeb85-cfc6-4da9-89dd-e022a8495639,
INE117S01016,542938,OCTAVIUSPL,,,,Octavius Plantations,,OCTAVIUSPL,db984451-3e98-4088-b0c8-cbe5268f43b3,
INE117Z01011,543643,NARMADA,,NARMADA,,Narmada Agrobase,,NARMADA,d4615c70-5425-4f06-b271-849bfbc007e3,
INE118A01012,500490,BAJAJHLDNG,,BAJAJHLDNG,,Bajaj Holdings & Investments,,BAJAJHLDNG,caf7d494-3bef-4dbd-bef3-841a2ec5bf15,
INE118B01010,526477,SAENTER,,,,South Asian Enterprises,,SAENTER,6f7f0c11-d187-4a5a-a7a3-fdcc6f660ac2,
INE118C01018,530779,DYNAMICP,,,,Dynamic Portfolio,,DYNAMICP,3684494d-db8c-4134-9099-03a4680aef36,
INE118D01016,543334,NUVOCO,,NUVOCO,,Nuvoco Vistas Corporation,,NUVOCO,1e45abd5-d740-46ad-ad95-df2c16162e08,
INE118H01025,201890,BSE,,BSE,,BSE,,BSE,b645e4f6-ec6b-45f4-a3bd-71549dd13b50,
INE118Q01018,539116,OPCHAINS,,,,OP Chains,,OPCHAINS,2d247e0d-2e11-42d6-a4d0-d98963e34124,
INE118R01032,540259,SHANGAR,,,,SHANGAR DECOR LIMITED,,SHANGAR,052560c2-b582-4dc2-abf3-10c1b8ee5db3,
INE119A01028,500038,BALRAMCHIN,,BALRAMCHIN,,Balrampur Chini Mills,,BALRAMCHIN,0a371835-e288-4f3d-ae37-e61dc61ab2c6,
INE119B01018,523722,SVAMSOF,,,,Svam Software,,SVAMSOF,0166d22d-a440-4b32-8276-e907f4ab75af,
INE119R01014,539834,BALGOPAL,,,,Balgopal Commercial,,BALGOPAL,7dad0352-eaff-4381-820e-2a32746911c6,
INE11HF01010,213447,EEPL,,EEPL,,Eppeltone Engineers,,EEPL,a99b9de0-d856-481c-b099-3ade661a9edf,
INE11HG01018,212480,CHAMUNDA,,CHAMUNDA,,Chamunda Electricals,,CHAMUNDA,a8c12887-986e-499e-a0d1-dd480dca1ddb,
INE120A01034,513375,CARBORUNIV,,CARBORUNIV,,Carborundum Universal,,CARBORUNIV,a87d117c-4bbd-4254-b276-36871e61748f,
INE120D01012,526217,HITECHCORP,,HITECHCORP,,Hitech Corporation,,HITECHCORP,1ad23d61-d1b8-4501-8708-5d58a0f5872a,
INE120V01014,539985,TITAANIUM,,,,Titaanium Ten Enterprise,,TITAANIUM,d4d5e886-883d-432f-a91d-51d94994fc69,
INE121A01024,511243,CHOLAFIN,,CHOLAFIN,,Cholamandalam Investment,,CHOLAFIN,c0683836-9d60-450e-9d47-112a5bd3ec6c,
INE121B01014,532053,WALLFORT,,,,Wallfort Financial Services,,WALLFORT,241b3381-f95a-425e-b814-5e05dc2ad78e,
INE121D01036,531173,SYSCHEM,,,,Syschem,,SYSCHEM,427636bb-d834-4fde-b132-0c8c23682ab5,
INE121E01018,533148,JSWENERGY,,JSWENERGY,,JSW Energy,,JSWENERGY,ba7798bb-9118-431f-bd65-51abec447ffa,
INE121J01017,534816,INDUSTOWER,,INDUSTOWER,,Indus Towers,,INDUSTOWER,06862b57-f441-4957-9dbc-02d182891567,
INE121N01019,204968,THEJO,,THEJO,,Thejo Engineering,,THEJO,b05b672a-86da-4fc7-969e-2576dd7eca8f,
INE122D01026,521141,ADITYASP,,,,Aditya Spinners,,ADITYASP,85b8fc78-69e1-4d66-9cdc-c84fce97b916,
INE122M01019,533704,ESSARSHPNG,,ESSARSHPNG,,Essar Shipping,,ESSARSHPNG,e889624c-29b2-47bf-b31c-b9ea07670bea,
INE122N01017,511060,JUMBFNL,,,,Jumbo Finance,,JUMBFNL,e8dd917c-d2ac-47f4-8b70-def18e424d51,
INE122V01010,506162,TERRAFORM,,,,Terraform Magnum,,TERRAFORM,2303910f-1976-4e93-99a9-7f5d6efab4fb,
INE123B01028,521109,NAGREEKEXP,,NAGREEKEXP,,Nagreeka Exports,,NAGREEKEXP,5a577641-418d-4726-894f-34444e9298ac,
INE123C01018,507785,TAINWALCHM,,TAINWALCHM,,Tainwala Chemicals & Plastics,,TAINWALCHM,a70b93eb-c93f-40cb-9d3f-b6053c686e76,
INE123D01024,534064,AIML,,,,Alliance Integrated Metaliks,,AIML,68450066-8cf6-4767-a3c5-2b46fb503830,
INE123E01014,504810,INFORTEC,,,,Informed Technologies,,INFORTEC,5b1217e2-ca77-447c-a6bc-16894c17690f,
INE123F01029,513377,MMTC,,MMTC,,MMTC,,MMTC,f947d8ed-5655-49d6-b185-48f225563dd1,
INE123M01017,533608,RDBRL,,,,RDB Rasayans,,RDBRL,23981dec-0292-414e-bb86-1276a60c89da,
INE123V01018,512157,TERRAREAL,,,,Terraform Realstate,,TERRAREAL,0e162630-4203-45de-ad47-528461749974,
INE123W01016,540719,SBILIFE,,SBILIFE,,SBI Life Insurance,,SBILIFE,27f90e26-0e39-46d4-85d9-f3fa093d8b28,
INE124101010,213445,SAMAY,,SAMAY,,Samay Project Services,,SAMAY,c37d1a64-dbbe-4614-84bd-35cb777d6439,
INE124B01018,523100,COSMOFE,,,,Cosmo Ferrites,,COSMOFE,23166dde-75bf-4f14-8b09-3dc537d6e48f,
INE124E01020,513517,STEELCAS,,STEELCAS,,Steelcast,,STEELCAS,1c6c6d00-0076-4a7d-9642-534c237fdb58,
INE124G01033,532848,DELTACORP,,DELTACORP,,Delta Corp,,DELTACORP,a88087d2-f5cb-4191-a58b-c63637601e8b,
INE124M01015,521232,SUNILTX,,,,Sunil Industries,,SUNILTX,735969db-5c9e-4625-a92c-5cf4b57b350e,
INE124Y01010,202726,PASHUPATI,,PASHUPATI,,Pashupati Cotspin,,PASHUPATI,1a5120f4-66c0-40f0-8347-bc3162a2a2d7,
INE125D01011,520123,ABCINDQ,,,,ABC India,,ABCINDQ,be3c2871-b9a4-4bf7-9a6a-eda151d6fb47,
INE125F01032,530805,OIVL,,,,Onesource Industries & Ventures,,OIVL,4a229454-2339-41ea-80db-3276b6efa2de,
INE125G01014,517170,EDVENSWA,,,,Edvenswa Enterprises,,EDVENSWA,a875b83a-7830-4464-9a4b-2229eda8f1a8,
INE126A01031,500125,EIDPARRY,,EIDPARRY,,EID Parry,,EIDPARRY,8cf1292a-a3dc-4c7f-9502-efefddd936a3,
INE126J01016,531761,APOLLOPIPE,,APOLLOPIPE,,Apollo Pipes,,APOLLOPIPE,3fcb18a9-feb9-45d6-81ba-cdc60601106c,
INE126M01010,533520,YAARI,,YAARI,,Yaari Digital Integrated Services,,YAARI,4d3a9fa1-d495-4ca9-931e-3e775bcf357a,
INE127B01011,522073,HITECHGEAR,,HITECHGEAR,,Hi-Tech Gears,,HITECHGEAR,92a342bf-5d15-4b58-971e-dc4f91054d1e,
INE127D01025,541729,HDFCAMC,,HDFCAMC,,HDFC AMC,,HDFCAMC,595c1e00-6b8e-4d72-8a93-47ccd4faf19c,
INE127I01024,530655,GOODLUCK,,GOODLUCK,,Goodluck,,GOODLUCK,51836c33-a784-4376-b07b-d31f95dcadd2,
INE127T01021,539686,KPEL,,KPEL,,KP Energy,,KPEL,cb53f5fb-5989-4739-bc2c-5f7d2a7f08da,
INE128A01029,531508,EVEREADY,,EVEREADY,,Eveready Industries,,EVEREADY,14d122f7-5fd2-4032-95b6-45c4c2787e8a,
INE128G01018,542931,VARDHANCFL,,,,Vardhan Capital & Finance,,VARDHANCFL,7ed0af98-4dc6-4357-98ca-96e04f9ff048,
INE128R01023,531328,KRETTOSYS,,,,Kretto Syscon,,KRETTOSYS,84681070-7bc0-440f-a2dc-bb1d2fc7fb8f,
INE128S01021,543663,FIVESTAR,,FIVESTAR,,Five Star Business Finance,,FIVESTAR,837fb54f-c95e-4f85-b6aa-678f2a8e9db6,
INE128X01021,543657,ACI,,ACI,,Archean Chemical Industries,,ACI,0b4b294f-158f-4110-83b2-aa09971588f5,
INE129A01019,532155,GAIL,,GAIL,,GAIL,,GAIL,5dcd9986-682c-4d10-96f7-837742a122ac,
INE129Z01016,200306,SINTERCOM,,SINTERCOM,,Sintercom,,SINTERCOM,e3c3a682-e5ca-4ade-9baf-aa8d0c68f10a,
INE12E301017,212731,GCHOTELS,,GCHOTELS,,Grand Continent Hotels,,GCHOTELS,49c2aee7-9a38-421f-87bb-cd10a0dced29,
INE12IB01015,544393,INFONATIVE,,,,INFONATIVE SOLUTIONS LIMI,,INFONATIVE,c48d0ab3-414e-4aa0-be33-a91ce7c03f61,
INE12QA01010,544341,LICL,,,,Landmark Immigration Consultants,,LICL,e17acca6-0c60-407d-a4b2-b2fdba402ace,
INE130B01031,517530,SURANAT&P,,SURANAT&P,,Surana Telecom & Power,,SURANAT&P,e018af57-2bc0-401b-851e-64fea4ca8d5c,
INE130F01016,507948,KEYCORP,,,,Key Corp,,KEYCORP,b4f1cfd6-8a99-4cc6-9ca3-4448bca32fd7,
INE130L01014,533477,ENKEIWHEL,,,,Enkei Wheels,,ENKEIWHEL,17afa2b5-c03a-454d-99ac-16b6f3f97026,
INE130N01010,503671,UNIJOLL,,,,Unijolly Investments Co,,UNIJOLL,e47d80f4-c5ed-4ab2-a0e6-a2f67f140a8c,
INE131A01031,532181,GMDCLTD,,GMDCLTD,,Gujarat Mineral Development Corporation,,GMDCLTD,7472c5ec-7174-439f-9e93-2ac52ad70b75,
INE131B01039,530517,RELAXO,,RELAXO,,Relaxo Footwears,,RELAXO,a28e6e80-cc39-40b2-b0d9-2089db16c2b2,
INE131C01011,500068,DISAQ,,,,DISA,,DISAQ,aaba0376-0fc3-4f3b-b412-fcf063fbc3c8,
INE131D01019,531758,GKCONS,,,,GK Consultants,,GKCONS,ac89c1b1-1ddf-41d8-8ed9-7d3161d35503,
INE131H01028,501700,INDIANVSH,,,,Indianivesh,,INDIANVSH,1b5cd35b-b040-464a-90d1-c4abdcdb0645,
INE131N01018,534659,JOINTECAED,,,,Jointeca Education Solutions,,JOINTECAED,5eb1e667-57bc-4967-8b09-e958d84d01e2,
INE131O01024,507663,SIGNGCL,,,,Signature Green Corporation,,SIGNGCL,23e7c3bd-7bac-453c-aba1-efd1400f1dbc,
INE131Q01011,538777,ASIACAP,,,,Asia Capital,,ASIACAP,dd960f9e-8197-449c-87b7-aff449ef666e,
INE132C01027,514138,SURYALA,,,,Suryalata Spinning Mills,,SURYALA,9fcbc88b-a68f-4aab-9538-3a3c21dee17b,
INE132F01038,530557,NCLRESE,,,,NCL Research & Financial Services,,NCLRESE,2d93d3cc-8bea-4603-b975-07197a5c544d,
INE132H01018,532668,AURIONPRO,,AURIONPRO,,Aurionpro Solutions,,AURIONPRO,9a4a0c55-42e0-4145-ad91-5ec7d5c466ee,
INE132V01019,512517,VINVANI,,,,VINVANI,,VINVANI,9a84ae67-312d-472e-982b-6002aa9bb458,
INE133A01011,500710,AKZOINDIA,,AKZOINDIA,,Akzo Nobel,,AKZOINDIA,1c2b1e98-0390-454f-bfd6-da8cc59c8b2f,
INE133B01019,507180,KESARENT,,,,Kesar Enterprises,,KESARENT,9a9808d6-5af6-4d76-94f9-262a323f8cda,
INE133C01033,524174,KESARPE,,,,Kesar Petro Products,,KESARPE,fc780919-2a6a-4a48-bb0b-031ae0bf4fbe,
INE133D01023,522134,ARTSON,,,,Artson,,ARTSON,2679ed31-0f9d-41df-87ac-0c271724d030,
INE133E01013,507205,TI,,TI,,Tilaknagar Industries,,TI,e93dbd1f-cf7d-413c-ac0b-058411e2abed,
INE133Y01011,540774,IFGLEXPOR,,IFGLEXPOR,,IFGL Refractories,,IFGLEXPOR,8b1297ca-c64c-414e-b715-05aa1bd1aee7,
INE134B01017,533193,KECL,,KECL,,Kirloskar Electric Co,,KECL,8e5a008c-a181-4959-b314-473d9d39f44d,
INE134E01011,532810,PFC,,PFC,,Power Finance Corporation,,PFC,22009c7d-d3bd-4cab-a8ad-c3d98c799bd3,
INE134R01013,501630,ANANDPROJ,,,,Anand Projects,,ANANDPROJ,2435d2b8-f61b-4db7-85f7-157dd7ebabc9,
INE135C01012,511533,SAHARAHOUS,,,,Sahara Housing Fina Corporation,,SAHARAHOUS,c52624eb-43f6-4747-9b3d-4d41f5b0065c,
INE135H01029,512018,CNIRESLTD,,,,CNI Research,,CNIRESLTD,9076b991-b48e-4bac-9092-558b3fa10b6b,
INE136B01020,532175,CYIENT,,CYIENT,,Cyient,,CYIENT,cdffea13-e59d-4e34-a7d4-10778c60ca25,
INE136C01044,526717,HPBL,,,,HCP Plastene Bulkpack,,HPBL,5be6bb01-a477-4c88-9b35-9e2669a382b6,
INE136S01016,542665,NEOGEN,,NEOGEN,,Neogen Chemicals,,NEOGEN,8454feac-628c-4a14-b4ab-d695d6704c6d,
INE136T01014,206241,AHIMSA,,AHIMSA,,Ahimsa Industries,,AHIMSA,81f05ce4-0414-4960-9568-2b085cfcacbf,
INE137C01018,526397,ALPHAGEO,,ALPHAGEO,,Alphageo,,ALPHAGEO,a626e9de-8eda-425e-bf78-c21de6fcf990,
INE137E01014,531557,AMITSEC,,,,Amit Securities,,AMITSEC,b5b08cce-1e7e-4c2b-849d-c91a16061e9b,
INE137I01015,509152,GRPLTD,,GRPLTD,,GRP,,GRPLTD,7e3f7c02-33dd-446c-9902-e7707d6e27fa,
INE137M01017,539112,SAB,,,,SAB Industries,,SAB,3c0dd11d-9ae4-44c1-b64d-f1af31ea98a5,
INE138A01028,503031,PENINLAND,,PENINLAND,,Peninsula Land,,PENINLAND,f4b943b0-5139-4801-8693-91d3f2bb3c75,
INE138B01018,526355,DUROPACK,,,,Duro Pack,,DUROPACK,97302f49-2232-4412-bb78-2bca401357af,
INE138C01024,506525,KANORICHEM,,KANORICHEM,,Kanoria Chemicals & Industries,,KANORICHEM,abb68325-3576-40e0-b226-97b64924e258,
INE138O01029,536709,INDRENEW,,,,IND Renewable Energy,,INDRENEW,a0577a51-a505-45c4-beb1-03fa5d09629d,
INE138Y01010,543720,KFINTECH,,KFINTECH,,KFin Technologies,,KFINTECH,56a7f49c-f62c-401d-a20f-561a01ef4b26,
INE139A01034,532234,NATIONALUM,,NATIONALUM,,NALCO,,NATIONALUM,3366f7bb-eba4-41d0-bb1c-0215b24d7ab5,
INE139B01016,500464,UCAL,,UCAL,,UCAL,,UCAL,682787b5-e58f-49b2-89b3-b03eeb6d50df,
INE139D01020,531663,YUVRAAJHPL,,,,Yuvraaj Hygiene Products,,YUVRAAJHPL,c5ef9721-6f0f-4787-b2cf-2208e93e6a91,
INE139E01028,542206,NIVAKA,,,,Nivaka Fashions,,NIVAKA,43b133de-2161-49e3-9759-9089d1daf04a,
INE139I01011,532916,BVCL,,BVCL,,Barak Valley Cements,,BVCL,0534573f-e93f-428e-9788-b0016240c3c8,
INE139J01019,512060,SHYAM,,,,Ventura Guaranty,,SHYAM,8b848f8f-ef59-45fe-b8ac-b3c6530874c7,
INE139R01012,543652,FUSION,,FUSION,,Fusion Finance,,FUSION,8d6cb1ba-428c-4a40-8454-847699b1f9e4,
INE13VU01016,544369,BEEZAASAN,,,,Beezaasan Explotech,,BEEZAASAN,ee031889-8704-4535-bd09-26f0796e9770,
INE140A01024,500302,PEL,,PEL,,Piramal Enterprises,,PEL,74894e79-ee67-4c3e-ac39-6cadcff06208,
INE140B01014,537254,RCIIND,,,,RCI Industries,,RCIIND,32576f13-6d5c-451c-b2c3-cbc5227ed50a,
INE140C01012,530439,SIDDHA,,,,Siddha Ventures,,SIDDHA,770e3900-f1f3-41ed-ba2e-ae5dc08589c1,
INE141C01036,517554,NHCFOODS,,,,NHC Foods,,NHCFOODS,45fe1b20-a0bc-4a59-b9bd-7ea663b518bf,
INE141D01018,523419,TNTELE,,TNTELE,,Tamilnadu Telecommunications,,TNTELE,854c4329-d9f7-4faf-8912-96bef7440387,
INE141K01013,533164,TEXMOPIPES,,TEXMOPIPES,,Texmo Pipes & Products,,TEXMOPIPES,ab26aed0-2e67-496c-86e0-91668d6377e9,
INE142A01012,500317,OSWALAGRO,,OSWALAGRO,,Oswal Agro Mills,,OSWALAGRO,8356499a-3664-4d17-8af5-8c25bc2f0582,
INE142E01014,522650,BEMHY,,,,Bemco Hydraulics,,BEMHY,1fd3af33-97b3-474f-9425-a101eac81ad2,
INE142I01023,532890,TAKE,,TAKE,,Take Solutions,,TAKE,e722ef93-43da-4391-bb77-be6e369058e9,
INE142K01011,534532,LYPSAGEMS,,LYPSAGEMS,,Lypsa Gems Jewellery,,LYPSAGEMS,160ecf28-ce0c-4c99-b4bc-d9ad8c71f0e9,
INE142M01025,544028,TATATECH,,TATATECH,,Tata Technologies,,TATATECH,f23476a9-deca-4f9a-9a12-817c14c66b2a,
INE142Q01026,543711,SULA,,SULA,,Sula Vineyards,,SULA,0a563337-0354-462d-ad60-e21de2bd6d1a,
INE142Z01019,541301,ORIENTELEC,,ORIENTELEC,,Orient Electric,,ORIENTELEC,78c2961b-d4ee-439c-9a98-e4759f7a0c07,
INE143A01010,539290,OSWALGREEN,,OSWALGREEN,,Oswal Greentech,,OSWALGREEN,b790a5a8-da30-4554-958b-c89a30811c4c,
INE143C01024,517258,PRECISIO,,,,Precision Electronics,,PRECISIO,61223608-d8c3-48ca-b5c0-f3da6e481bb7,
INE143I01013,507970,PARMCOS-B,,,,Paramount Cosmetics,,PARMCOS-B,123f4ae9-9423-4018-9bc3-4187e3b2ea72,
INE143K01019,533149,YUNIKM,,,,Yunik Managing Advisors,,YUNIKM,c43d61e2-912e-475f-bc77-80b157219255,
INE144C01014,530711,JAGANLAM,,,,Jagan Lamps,,JAGANLAM,b976c4a5-c63e-481f-ab0f-decc6fccba6e,
INE144D01012,526027,CUBEXTUB,,CUBEXTUB,,Cubex Tubings,,CUBEXTUB,b278b12c-7089-4754-abd4-073182114f5b,
INE144J01027,533022,20MICRONS,,20MICRONS,,20 Microns,,20MICRONS,b659b8de-27df-424f-a6a8-28cf7e8da785,
INE144Z01023,543399,TARSONS,,TARSONS,,Tarsons Products,,TARSONS,48453c89-ae14-4295-ab22-1113058d1c2a,
INE145E01017,509472,CRAVATEX,,,,Cravatex,,CRAVATEX,bcf94693-e96c-4d50-8610-b29921880cbd,
INE145J01032,513337,GUJTLRM,,,,Gujarat Toolroom,,GUJTLRM,393c685d-1a3c-4704-bd31-f1ba05db5434,
INE145L01012,518011,KEERTHI,,,,Keerthi Industries,,KEERTHI,2792a083-6d95-417d-8523-2dfe5c8fba92,
INE145Y01023,540693,SHISHIND,,,,Shish Industries Limited,,SHISHIND,ca1caf09-9111-4165-a761-43b55953b01a,
INE146C01019,513713,WHITEORG,,,,White Organic Agro,,WHITEORG,de9f5471-0baf-4c4c-a414-6e65ccb5b8e5,
INE146E01015,539527,CREATIVE,,,,Creative Castings,,CREATIVE,cc1e08e1-68ce-438e-bbb7-1ac55b56b30a,
INE146H01018,532001,INDCTST,,,,Inducto Steel,,INDCTST,57b07272-5227-4a9e-b8a8-d72f5043389d,
INE146L01010,533293,KIRLOSENG,,KIRLOSENG,,Kirloskar Oil Engines,,KIRLOSENG,07339b8f-e8b1-446d-b15d-d7df7cbf06fd,
INE146N01016,516110,FAMILYCARE,,,,Family Care Hospitals,,FAMILYCARE,e54bb3c0-daa6-45cc-91c5-a0e1efc03767,
INE147A01011,590030,SPIC,,SPIC,,Southern Petrochemical Industries,,SPIC,eb45963b-7891-4a02-bd5a-e7117a1ba18c,
INE147C01017,532011,POOJAENT,,,,Vashu Bhagnani Industries,,POOJAENT,d8a4e9d3-2b54-474c-aa79-788b2b1cabee,
INE147P01019,536773,JPOLYINVST,,JPOLYINVST,,Jindal Poly Inv. & Fin.,,JPOLYINVST,9484a873-f3ac-4ae6-b8bf-3dd33144e3fb,
INE148A01019,500777,TNPETRO,,TNPETRO,,Tamilnadu Petroproducts,,TNPETRO,3ec0118c-75b3-475b-b0c8-07591cc5f80e,
INE148B01033,531127,MENAMANI,,,,Mena Mani Industries,,MENAMANI,a6127bd3-4006-4fcd-adba-9ce6e5a33e3e,
INE148I01020,535789,SAMMAANCAP,,SAMMAANCAP,,Sammaan Capital,,SAMMAANCAP,0c587644-2c7f-485b-a83e-3bc0d9d573c4,
INE148O01028,543529,DELHIVERY,,DELHIVERY,,Delhivery,,DELHIVERY,c7f41706-03d1-4cb0-bee3-7bfaaba0a08e,
